date,medicine_name,quantity_used,season,day_of_week,month
2025-07-26,Ibuprofen 400mg,9,Monsoon,5,7
2025-07-26,Zinc Tablets 20mg,22,Monsoon,5,7
2025-07-26,Multivitamin Complex,13,Monsoon,5,7
2025-07-26,Folic Acid 5mg,19,Monsoon,5,7
2025-07-26,Atorvastatin 10mg,5,Monsoon,5,7
2025-07-26,Levocetirizine 5mg,6,Monsoon,5,7
2025-07-26,Ranitidine 150mg,23,Monsoon,5,7
2025-07-26,Diclofenac Gel 30g,7,Monsoon,5,7
2025-07-26,ORS (Orange Flavor),16,Monsoon,5,7
2025-07-26,Dolo 650mg,59,Monsoon,5,7
2025-07-26,Erythromycin 250mg,14,Monsoon,5,7
2025-07-26,Montelukast 10mg,7,Monsoon,5,7
2025-07-26,Carbamazepine 200mg,4,Monsoon,5,7
2025-07-27,Paracetamol 650mg,45,Monsoon,6,7
2025-07-27,Cetirizine 10mg,28,Monsoon,6,7
2025-07-27,Amoxicillin 500mg,28,Monsoon,6,7
2025-07-27,Insulin Glargine 100IU,1,Monsoon,6,7
2025-07-27,Salbutamol Inhaler,3,Monsoon,6,7
2025-07-27,Phenytoin 100mg,4,Monsoon,6,7
2025-07-27,ORS (Oral Rehydration),36,Monsoon,6,7
2025-07-27,Cough Syrup 100ml,8,Monsoon,6,7
2025-07-27,Pantoprazole 40mg,16,Monsoon,6,7
2025-07-27,Metformin 500mg,17,Monsoon,6,7
2025-07-27,Amlodipine 5mg,19,Monsoon,6,7
2025-07-27,Azithromycin 500mg,13,Monsoon,6,7
2025-07-27,Ibuprofen 400mg,11,Monsoon,6,7
2025-07-27,Zinc Tablets 20mg,23,Monsoon,6,7
2025-07-27,Multivitamin Complex,18,Monsoon,6,7
2025-07-27,Folic Acid 5mg,24,Monsoon,6,7
2025-07-27,Atorvastatin 10mg,12,Monsoon,6,7
2025-07-27,Levocetirizine 5mg,6,Monsoon,6,7
2025-07-27,Ranitidine 150mg,10,Monsoon,6,7
2025-07-27,Diclofenac Gel 30g,7,Monsoon,6,7
2025-07-27,ORS (Orange Flavor),18,Monsoon,6,7
2025-07-27,Dolo 650mg,47,Monsoon,6,7
2025-07-27,Erythromycin 250mg,7,Monsoon,6,7
2025-07-27,Montelukast 10mg,10,Monsoon,6,7
2025-07-27,Carbamazepine 200mg,4,Monsoon,6,7
2025-07-28,Paracetamol 650mg,43,Monsoon,0,7
2025-07-28,Cetirizine 10mg,35,Monsoon,0,7
2025-07-28,Amoxicillin 500mg,22,Monsoon,0,7
2025-07-28,Insulin Glargine 100IU,5,Monsoon,0,7
2025-07-28,Salbutamol Inhaler,4,Monsoon,0,7
2025-07-28,Phenytoin 100mg,5,Monsoon,0,7
2025-07-28,ORS (Oral Rehydration),22,Monsoon,0,7
2025-07-28,Cough Syrup 100ml,16,Monsoon,0,7
2025-07-28,Pantoprazole 40mg,24,Monsoon,0,7
2025-07-28,Metformin 500mg,13,Monsoon,0,7
2025-07-28,Amlodipine 5mg,15,Monsoon,0,7
2025-07-28,Azithromycin 500mg,3,Monsoon,0,7
2025-07-28,Ibuprofen 400mg,17,Monsoon,0,7
2025-07-28,Zinc Tablets 20mg,29,Monsoon,0,7
2025-07-28,Multivitamin Complex,12,Monsoon,0,7
2025-07-28,Folic Acid 5mg,15,Monsoon,0,7
2025-07-28,Atorvastatin 10mg,13,Monsoon,0,7
2025-07-28,Levocetirizine 5mg,13,Monsoon,0,7
2025-07-28,Ranitidine 150mg,11,Monsoon,0,7
2025-07-28,Diclofenac Gel 30g,6,Monsoon,0,7
2025-07-28,ORS (Orange Flavor),20,Monsoon,0,7
2025-07-28,Dolo 650mg,59,Monsoon,0,7
2025-07-28,Erythromycin 250mg,11,Monsoon,0,7
2025-07-28,Montelukast 10mg,7,Monsoon,0,7
2025-07-28,Carbamazepine 200mg,3,Monsoon,0,7
2025-07-29,Paracetamol 650mg,49,Monsoon,1,7
2025-07-29,Cetirizine 10mg,24,Monsoon,1,7
2025-07-29,Amoxicillin 500mg,29,Monsoon,1,7
2025-07-29,Insulin Glargine 100IU,6,Monsoon,1,7
2025-07-29,Salbutamol Inhaler,5,Monsoon,1,7
2025-07-29,Phenytoin 100mg,6,Monsoon,1,7
2025-07-29,ORS (Oral Rehydration),37,Monsoon,1,7
2025-07-29,Cough Syrup 100ml,11,Monsoon,1,7
2025-07-29,Pantoprazole 40mg,14,Monsoon,1,7
2025-07-29,Metformin 500mg,18,Monsoon,1,7
2025-07-29,Amlodipine 5mg,11,Monsoon,1,7
2025-07-29,Azithromycin 500mg,6,Monsoon,1,7
2025-07-29,Ibuprofen 400mg,11,Monsoon,1,7
2025-07-29,Zinc Tablets 20mg,25,Monsoon,1,7
2025-07-29,Multivitamin Complex,10,Monsoon,1,7
2025-07-29,Folic Acid 5mg,26,Monsoon,1,7
2025-07-29,Atorvastatin 10mg,8,Monsoon,1,7
2025-07-29,Levocetirizine 5mg,10,Monsoon,1,7
2025-07-29,Ranitidine 150mg,12,Monsoon,1,7
2025-07-29,Diclofenac Gel 30g,3,Monsoon,1,7
2025-07-29,ORS (Orange Flavor),19,Monsoon,1,7
2025-07-29,Dolo 650mg,57,Monsoon,1,7
2025-07-29,Erythromycin 250mg,15,Monsoon,1,7
2025-07-29,Montelukast 10mg,8,Monsoon,1,7
2025-07-29,Carbamazepine 200mg,6,Monsoon,1,7
2025-07-30,Paracetamol 650mg,49,Monsoon,2,7
2025-07-30,Cetirizine 10mg,24,Monsoon,2,7
2025-07-30,Amoxicillin 500mg,17,Monsoon,2,7
2025-07-30,Insulin Glargine 100IU,6,Monsoon,2,7
2025-07-30,Salbutamol Inhaler,4,Monsoon,2,7
2025-07-30,Phenytoin 100mg,1,Monsoon,2,7
2025-07-30,ORS (Oral Rehydration),41,Monsoon,2,7
2025-07-30,Cough Syrup 100ml,15,Monsoon,2,7
2025-07-30,Pantoprazole 40mg,13,Monsoon,2,7
2025-07-30,Metformin 500mg,13,Monsoon,2,7
2025-07-30,Amlodipine 5mg,14,Monsoon,2,7
2025-07-30,Azithromycin 500mg,5,Monsoon,2,7
2025-07-30,Ibuprofen 400mg,14,Monsoon,2,7
2025-07-30,Zinc Tablets 20mg,30,Monsoon,2,7
2025-07-30,Multivitamin Complex,10,Monsoon,2,7
2025-07-30,Folic Acid 5mg,13,Monsoon,2,7
2025-07-30,Atorvastatin 10mg,11,Monsoon,2,7
2025-07-30,Levocetirizine 5mg,6,Monsoon,2,7
2025-07-30,Ranitidine 150mg,17,Monsoon,2,7
2025-07-30,Diclofenac Gel 30g,6,Monsoon,2,7
2025-07-30,ORS (Orange Flavor),19,Monsoon,2,7
2025-07-30,Dolo 650mg,59,Monsoon,2,7
2025-07-30,Erythromycin 250mg,7,Monsoon,2,7
2025-07-30,Montelukast 10mg,9,Monsoon,2,7
2025-07-30,Carbamazepine 200mg,4,Monsoon,2,7
2025-07-31,Paracetamol 650mg,59,Monsoon,3,7
2025-07-31,Cetirizine 10mg,20,Monsoon,3,7
2025-07-31,Amoxicillin 500mg,13,Monsoon,3,7
2025-07-31,Insulin Glargine 100IU,5,Monsoon,3,7
2025-07-31,Salbutamol Inhaler,5,Monsoon,3,7
2025-07-31,Phenytoin 100mg,1,Monsoon,3,7
2025-07-31,ORS (Oral Rehydration),33,Monsoon,3,7
2025-07-31,Cough Syrup 100ml,10,Monsoon,3,7
2025-07-31,Pantoprazole 40mg,21,Monsoon,3,7
2025-07-31,Metformin 500mg,13,Monsoon,3,7
2025-07-31,Amlodipine 5mg,18,Monsoon,3,7
2025-07-31,Azithromycin 500mg,12,Monsoon,3,7
2025-07-31,Ibuprofen 400mg,11,Monsoon,3,7
2025-07-31,Zinc Tablets 20mg,22,Monsoon,3,7
2025-07-31,Multivitamin Complex,11,Monsoon,3,7
2025-07-31,Folic Acid 5mg,16,Monsoon,3,7
2025-07-31,Atorvastatin 10mg,15,Monsoon,3,7
2025-07-31,Levocetirizine 5mg,14,Monsoon,3,7
2025-07-31,Ranitidine 150mg,13,Monsoon,3,7
2025-07-31,Diclofenac Gel 30g,6,Monsoon,3,7
2025-07-31,ORS (Orange Flavor),16,Monsoon,3,7
2025-07-31,Dolo 650mg,45,Monsoon,3,7
2025-07-31,Erythromycin 250mg,12,Monsoon,3,7
2025-07-31,Montelukast 10mg,11,Monsoon,3,7
2025-07-31,Carbamazepine 200mg,4,Monsoon,3,7
2025-08-01,Paracetamol 650mg,51,Monsoon,4,8
2025-08-01,Cetirizine 10mg,22,Monsoon,4,8
2025-08-01,Amoxicillin 500mg,22,Monsoon,4,8
2025-08-01,Insulin Glargine 100IU,7,Monsoon,4,8
2025-08-01,Salbutamol Inhaler,5,Monsoon,4,8
2025-08-01,Phenytoin 100mg,4,Monsoon,4,8
2025-08-01,ORS (Oral Rehydration),29,Monsoon,4,8
2025-08-01,Cough Syrup 100ml,4,Monsoon,4,8
2025-08-01,Pantoprazole 40mg,18,Monsoon,4,8
2025-08-01,Metformin 500mg,18,Monsoon,4,8
2025-08-01,Amlodipine 5mg,17,Monsoon,4,8
2025-08-01,Azithromycin 500mg,8,Monsoon,4,8
2025-08-01,Ibuprofen 400mg,12,Monsoon,4,8
2025-08-01,Zinc Tablets 20mg,25,Monsoon,4,8
2025-08-01,Multivitamin Complex,19,Monsoon,4,8
2025-08-01,Folic Acid 5mg,7,Monsoon,4,8
2025-08-01,Atorvastatin 10mg,8,Monsoon,4,8
2025-08-01,Levocetirizine 5mg,10,Monsoon,4,8
2025-08-01,Ranitidine 150mg,14,Monsoon,4,8
2025-08-01,Diclofenac Gel 30g,7,Monsoon,4,8
2025-08-01,ORS (Orange Flavor),19,Monsoon,4,8
2025-08-01,Dolo 650mg,51,Monsoon,4,8
2025-08-01,Erythromycin 250mg,12,Monsoon,4,8
2025-08-01,Montelukast 10mg,9,Monsoon,4,8
2025-08-01,Carbamazepine 200mg,6,Monsoon,4,8
2025-08-02,Paracetamol 650mg,54,Monsoon,5,8
2025-08-02,Cetirizine 10mg,19,Monsoon,5,8
2025-08-02,Amoxicillin 500mg,34,Monsoon,5,8
2025-08-02,Insulin Glargine 100IU,5,Monsoon,5,8
2025-08-02,Salbutamol Inhaler,6,Monsoon,5,8
2025-08-02,Phenytoin 100mg,3,Monsoon,5,8
2025-08-02,ORS (Oral Rehydration),27,Monsoon,5,8
2025-08-02,Cough Syrup 100ml,16,Monsoon,5,8
2025-08-02,Pantoprazole 40mg,18,Monsoon,5,8
2025-08-02,Metformin 500mg,19,Monsoon,5,8
2025-08-02,Amlodipine 5mg,9,Monsoon,5,8
2025-08-02,Azithromycin 500mg,3,Monsoon,5,8
2025-08-02,Ibuprofen 400mg,12,Monsoon,5,8
2025-08-02,Zinc Tablets 20mg,14,Monsoon,5,8
2025-08-02,Multivitamin Complex,11,Monsoon,5,8
2025-08-02,Folic Acid 5mg,21,Monsoon,5,8
2025-08-02,Atorvastatin 10mg,12,Monsoon,5,8
2025-08-02,Levocetirizine 5mg,8,Monsoon,5,8
2025-08-02,Ranitidine 150mg,25,Monsoon,5,8
2025-08-02,Diclofenac Gel 30g,3,Monsoon,5,8
2025-08-02,ORS (Orange Flavor),26,Monsoon,5,8
2025-08-02,Dolo 650mg,55,Monsoon,5,8
2025-08-02,Erythromycin 250mg,11,Monsoon,5,8
2025-08-02,Montelukast 10mg,5,Monsoon,5,8
2025-08-02,Carbamazepine 200mg,4,Monsoon,5,8
2025-08-03,Paracetamol 650mg,49,Monsoon,6,8
2025-08-03,Cetirizine 10mg,19,Monsoon,6,8
2025-08-03,Amoxicillin 500mg,17,Monsoon,6,8
2025-08-03,Insulin Glargine 100IU,1,Monsoon,6,8
2025-08-03,Salbutamol Inhaler,4,Monsoon,6,8
2025-08-03,Phenytoin 100mg,3,Monsoon,6,8
2025-08-03,ORS (Oral Rehydration),38,Monsoon,6,8
2025-08-03,Cough Syrup 100ml,12,Monsoon,6,8
2025-08-03,Pantoprazole 40mg,11,Monsoon,6,8
2025-08-03,Metformin 500mg,22,Monsoon,6,8
2025-08-03,Amlodipine 5mg,12,Monsoon,6,8
2025-08-03,Azithromycin 500mg,5,Monsoon,6,8
2025-08-03,Ibuprofen 400mg,11,Monsoon,6,8
2025-08-03,Zinc Tablets 20mg,19,Monsoon,6,8
2025-08-03,Multivitamin Complex,22,Monsoon,6,8
2025-08-03,Folic Acid 5mg,15,Monsoon,6,8
2025-08-03,Atorvastatin 10mg,12,Monsoon,6,8
2025-08-03,Levocetirizine 5mg,6,Monsoon,6,8
2025-08-03,Ranitidine 150mg,14,Monsoon,6,8
2025-08-03,Diclofenac Gel 30g,4,Monsoon,6,8
2025-08-03,ORS (Orange Flavor),28,Monsoon,6,8
2025-08-03,Dolo 650mg,48,Monsoon,6,8
2025-08-03,Erythromycin 250mg,12,Monsoon,6,8
2025-08-03,Montelukast 10mg,6,Monsoon,6,8
2025-08-03,Carbamazepine 200mg,2,Monsoon,6,8
2025-08-04,Paracetamol 650mg,40,Monsoon,0,8
2025-08-04,Cetirizine 10mg,23,Monsoon,0,8
2025-08-04,Amoxicillin 500mg,34,Monsoon,0,8
2025-08-04,Insulin Glargine 100IU,4,Monsoon,0,8
2025-08-04,Salbutamol Inhaler,7,Monsoon,0,8
2025-08-04,Phenytoin 100mg,1,Monsoon,0,8
2025-08-04,ORS (Oral Rehydration),40,Monsoon,0,8
2025-08-04,Cough Syrup 100ml,12,Monsoon,0,8
2025-08-04,Pantoprazole 40mg,13,Monsoon,0,8
2025-08-04,Metformin 500mg,18,Monsoon,0,8
2025-08-04,Amlodipine 5mg,9,Monsoon,0,8
2025-08-04,Azithromycin 500mg,6,Monsoon,0,8
2025-08-04,Ibuprofen 400mg,14,Monsoon,0,8
2025-08-04,Zinc Tablets 20mg,22,Monsoon,0,8
2025-08-04,Multivitamin Complex,14,Monsoon,0,8
2025-08-04,Folic Acid 5mg,14,Monsoon,0,8
2025-08-04,Atorvastatin 10mg,11,Monsoon,0,8
2025-08-04,Levocetirizine 5mg,7,Monsoon,0,8
2025-08-04,Ranitidine 150mg,18,Monsoon,0,8
2025-08-04,Diclofenac Gel 30g,8,Monsoon,0,8
2025-08-04,ORS (Orange Flavor),11,Monsoon,0,8
2025-08-04,Dolo 650mg,58,Monsoon,0,8
2025-08-04,Erythromycin 250mg,11,Monsoon,0,8
2025-08-04,Montelukast 10mg,10,Monsoon,0,8
2025-08-04,Carbamazepine 200mg,3,Monsoon,0,8
2025-08-05,Paracetamol 650mg,41,Monsoon,1,8
2025-08-05,Cetirizine 10mg,21,Monsoon,1,8
2025-08-05,Amoxicillin 500mg,28,Monsoon,1,8
2025-08-05,Insulin Glargine 100IU,3,Monsoon,1,8
2025-08-05,Salbutamol Inhaler,3,Monsoon,1,8
2025-08-05,Phenytoin 100mg,4,Monsoon,1,8
2025-08-05,ORS (Oral Rehydration),33,Monsoon,1,8
2025-08-05,Cough Syrup 100ml,16,Monsoon,1,8
2025-08-05,Pantoprazole 40mg,17,Monsoon,1,8
2025-08-05,Metformin 500mg,16,Monsoon,1,8
2025-08-05,Amlodipine 5mg,14,Monsoon,1,8
2025-08-05,Azithromycin 500mg,13,Monsoon,1,8
2025-08-05,Ibuprofen 400mg,11,Monsoon,1,8
2025-08-05,Zinc Tablets 20mg,33,Monsoon,1,8
2025-08-05,Multivitamin Complex,7,Monsoon,1,8
2025-08-05,Folic Acid 5mg,17,Monsoon,1,8
2025-08-05,Atorvastatin 10mg,15,Monsoon,1,8
2025-08-05,Levocetirizine 5mg,5,Monsoon,1,8
2025-08-05,Ranitidine 150mg,12,Monsoon,1,8
2025-08-05,Diclofenac Gel 30g,5,Monsoon,1,8
2025-08-05,ORS (Orange Flavor),16,Monsoon,1,8
2025-08-05,Dolo 650mg,51,Monsoon,1,8
2025-08-05,Erythromycin 250mg,17,Monsoon,1,8
2025-08-05,Montelukast 10mg,4,Monsoon,1,8
2025-08-05,Carbamazepine 200mg,2,Monsoon,1,8
2025-08-06,Paracetamol 650mg,46,Monsoon,2,8
2025-08-06,Cetirizine 10mg,25,Monsoon,2,8
2025-08-06,Amoxicillin 500mg,21,Monsoon,2,8
2025-08-06,Insulin Glargine 100IU,2,Monsoon,2,8
2025-08-06,Salbutamol Inhaler,7,Monsoon,2,8
2025-08-06,Phenytoin 100mg,4,Monsoon,2,8
2025-08-06,ORS (Oral Rehydration),38,Monsoon,2,8
2025-08-06,Cough Syrup 100ml,7,Monsoon,2,8
2025-08-06,Pantoprazole 40mg,17,Monsoon,2,8
2025-08-06,Metformin 500mg,17,Monsoon,2,8
2025-08-06,Amlodipine 5mg,17,Monsoon,2,8
2025-08-06,Azithromycin 500mg,13,Monsoon,2,8
2025-08-06,Ibuprofen 400mg,10,Monsoon,2,8
2025-08-06,Zinc Tablets 20mg,23,Monsoon,2,8
2025-08-06,Multivitamin Complex,21,Monsoon,2,8
2025-08-06,Folic Acid 5mg,9,Monsoon,2,8
2025-08-06,Atorvastatin 10mg,4,Monsoon,2,8
2025-08-06,Levocetirizine 5mg,7,Monsoon,2,8
2025-08-06,Ranitidine 150mg,15,Monsoon,2,8
2025-08-06,Diclofenac Gel 30g,5,Monsoon,2,8
2025-08-06,ORS (Orange Flavor),18,Monsoon,2,8
2025-08-06,Dolo 650mg,61,Monsoon,2,8
2025-08-06,Erythromycin 250mg,11,Monsoon,2,8
2025-08-06,Montelukast 10mg,9,Monsoon,2,8
2025-08-06,Carbamazepine 200mg,5,Monsoon,2,8
2025-08-07,Paracetamol 650mg,56,Monsoon,3,8
2025-08-07,Cetirizine 10mg,15,Monsoon,3,8
2025-08-07,Amoxicillin 500mg,32,Monsoon,3,8
2025-08-07,Insulin Glargine 100IU,4,Monsoon,3,8
2025-08-07,Salbutamol Inhaler,6,Monsoon,3,8
2025-08-07,Phenytoin 100mg,2,Monsoon,3,8
2025-08-07,ORS (Oral Rehydration),21,Monsoon,3,8
2025-08-07,Cough Syrup 100ml,10,Monsoon,3,8
2025-08-07,Pantoprazole 40mg,11,Monsoon,3,8
2025-08-07,Metformin 500mg,28,Monsoon,3,8
2025-08-07,Amlodipine 5mg,8,Monsoon,3,8
2025-08-07,Azithromycin 500mg,8,Monsoon,3,8
2025-08-07,Ibuprofen 400mg,9,Monsoon,3,8
2025-08-07,Zinc Tablets 20mg,19,Monsoon,3,8
2025-08-07,Multivitamin Complex,8,Monsoon,3,8
2025-08-07,Folic Acid 5mg,14,Monsoon,3,8
2025-08-07,Atorvastatin 10mg,17,Monsoon,3,8
2025-08-07,Levocetirizine 5mg,10,Monsoon,3,8
2025-08-07,Ranitidine 150mg,20,Monsoon,3,8
2025-08-07,Diclofenac Gel 30g,4,Monsoon,3,8
2025-08-07,ORS (Orange Flavor),20,Monsoon,3,8
2025-08-07,Dolo 650mg,36,Monsoon,3,8
2025-08-07,Erythromycin 250mg,11,Monsoon,3,8
2025-08-07,Montelukast 10mg,8,Monsoon,3,8
2025-08-07,Carbamazepine 200mg,2,Monsoon,3,8
2025-08-08,Paracetamol 650mg,46,Monsoon,4,8
2025-08-08,Cetirizine 10mg,24,Monsoon,4,8
2025-08-08,Amoxicillin 500mg,26,Monsoon,4,8
2025-08-08,Insulin Glargine 100IU,2,Monsoon,4,8
2025-08-08,Salbutamol Inhaler,9,Monsoon,4,8
2025-08-08,Phenytoin 100mg,3,Monsoon,4,8
2025-08-08,ORS (Oral Rehydration),38,Monsoon,4,8
2025-08-08,Cough Syrup 100ml,14,Monsoon,4,8
2025-08-08,Pantoprazole 40mg,14,Monsoon,4,8
2025-08-08,Metformin 500mg,22,Monsoon,4,8
2025-08-08,Amlodipine 5mg,14,Monsoon,4,8
2025-08-08,Azithromycin 500mg,12,Monsoon,4,8
2025-08-08,Ibuprofen 400mg,12,Monsoon,4,8
2025-08-08,Zinc Tablets 20mg,23,Monsoon,4,8
2025-08-08,Multivitamin Complex,11,Monsoon,4,8
2025-08-08,Folic Acid 5mg,19,Monsoon,4,8
2025-08-08,Atorvastatin 10mg,3,Monsoon,4,8
2025-08-08,Levocetirizine 5mg,8,Monsoon,4,8
2025-08-08,Ranitidine 150mg,16,Monsoon,4,8
2025-08-08,Diclofenac Gel 30g,3,Monsoon,4,8
2025-08-08,ORS (Orange Flavor),19,Monsoon,4,8
2025-08-08,Dolo 650mg,64,Monsoon,4,8
2025-08-08,Erythromycin 250mg,12,Monsoon,4,8
2025-08-08,Montelukast 10mg,6,Monsoon,4,8
2025-08-08,Carbamazepine 200mg,2,Monsoon,4,8
2025-08-09,Paracetamol 650mg,51,Monsoon,5,8
2025-08-09,Cetirizine 10mg,17,Monsoon,5,8
2025-08-09,Amoxicillin 500mg,30,Monsoon,5,8
2025-08-09,Insulin Glargine 100IU,7,Monsoon,5,8
2025-08-09,Salbutamol Inhaler,4,Monsoon,5,8
2025-08-09,Phenytoin 100mg,4,Monsoon,5,8
2025-08-09,ORS (Oral Rehydration),37,Monsoon,5,8
2025-08-09,Cough Syrup 100ml,11,Monsoon,5,8
2025-08-09,Pantoprazole 40mg,17,Monsoon,5,8
2025-08-09,Metformin 500mg,17,Monsoon,5,8
2025-08-09,Amlodipine 5mg,13,Monsoon,5,8
2025-08-09,Azithromycin 500mg,7,Monsoon,5,8
2025-08-09,Ibuprofen 400mg,11,Monsoon,5,8
2025-08-09,Zinc Tablets 20mg,28,Monsoon,5,8
2025-08-09,Multivitamin Complex,13,Monsoon,5,8
2025-08-09,Folic Acid 5mg,15,Monsoon,5,8
2025-08-09,Atorvastatin 10mg,7,Monsoon,5,8
2025-08-09,Levocetirizine 5mg,10,Monsoon,5,8
2025-08-09,Ranitidine 150mg,9,Monsoon,5,8
2025-08-09,Diclofenac Gel 30g,8,Monsoon,5,8
2025-08-09,ORS (Orange Flavor),20,Monsoon,5,8
2025-08-09,Dolo 650mg,55,Monsoon,5,8
2025-08-09,Erythromycin 250mg,9,Monsoon,5,8
2025-08-09,Montelukast 10mg,7,Monsoon,5,8
2025-08-09,Carbamazepine 200mg,2,Monsoon,5,8
2025-08-10,Paracetamol 650mg,47,Monsoon,6,8
2025-08-10,Cetirizine 10mg,13,Monsoon,6,8
2025-08-10,Amoxicillin 500mg,20,Monsoon,6,8
2025-08-10,Insulin Glargine 100IU,8,Monsoon,6,8
2025-08-10,Salbutamol Inhaler,8,Monsoon,6,8
2025-08-10,Phenytoin 100mg,3,Monsoon,6,8
2025-08-10,ORS (Oral Rehydration),30,Monsoon,6,8
2025-08-10,Cough Syrup 100ml,8,Monsoon,6,8
2025-08-10,Pantoprazole 40mg,16,Monsoon,6,8
2025-08-10,Metformin 500mg,21,Monsoon,6,8
2025-08-10,Amlodipine 5mg,10,Monsoon,6,8
2025-08-10,Azithromycin 500mg,12,Monsoon,6,8
2025-08-10,Ibuprofen 400mg,12,Monsoon,6,8
2025-08-10,Zinc Tablets 20mg,27,Monsoon,6,8
2025-08-10,Multivitamin Complex,16,Monsoon,6,8
2025-08-10,Folic Acid 5mg,12,Monsoon,6,8
2025-08-10,Atorvastatin 10mg,11,Monsoon,6,8
2025-08-10,Levocetirizine 5mg,9,Monsoon,6,8
2025-08-10,Ranitidine 150mg,10,Monsoon,6,8
2025-08-10,Diclofenac Gel 30g,8,Monsoon,6,8
2025-08-10,ORS (Orange Flavor),25,Monsoon,6,8
2025-08-10,Dolo 650mg,49,Monsoon,6,8
2025-08-10,Erythromycin 250mg,12,Monsoon,6,8
2025-08-10,Montelukast 10mg,10,Monsoon,6,8
2025-08-10,Carbamazepine 200mg,3,Monsoon,6,8
2025-08-11,Paracetamol 650mg,40,Monsoon,0,8
2025-08-11,Cetirizine 10mg,20,Monsoon,0,8
2025-08-11,Amoxicillin 500mg,23,Monsoon,0,8
2025-08-11,Insulin Glargine 100IU,5,Monsoon,0,8
2025-08-11,Salbutamol Inhaler,9,Monsoon,0,8
2025-08-11,Phenytoin 100mg,2,Monsoon,0,8
2025-08-11,ORS (Oral Rehydration),30,Monsoon,0,8
2025-08-11,Cough Syrup 100ml,12,Monsoon,0,8
2025-08-11,Pantoprazole 40mg,15,Monsoon,0,8
2025-08-11,Metformin 500mg,17,Monsoon,0,8
2025-08-11,Amlodipine 5mg,20,Monsoon,0,8
2025-08-11,Azithromycin 500mg,9,Monsoon,0,8
2025-08-11,Ibuprofen 400mg,16,Monsoon,0,8
2025-08-11,Zinc Tablets 20mg,25,Monsoon,0,8
2025-08-11,Multivitamin Complex,11,Monsoon,0,8
2025-08-11,Folic Acid 5mg,11,Monsoon,0,8
2025-08-11,Atorvastatin 10mg,5,Monsoon,0,8
2025-08-11,Levocetirizine 5mg,9,Monsoon,0,8
2025-08-11,Ranitidine 150mg,14,Monsoon,0,8
2025-08-11,Diclofenac Gel 30g,5,Monsoon,0,8
2025-08-11,ORS (Orange Flavor),19,Monsoon,0,8
2025-08-11,Dolo 650mg,36,Monsoon,0,8
2025-08-11,Erythromycin 250mg,12,Monsoon,0,8
2025-08-11,Montelukast 10mg,8,Monsoon,0,8
2025-08-11,Carbamazepine 200mg,3,Monsoon,0,8
2025-08-12,Paracetamol 650mg,42,Monsoon,1,8
2025-08-12,Cetirizine 10mg,16,Monsoon,1,8
2025-08-12,Amoxicillin 500mg,29,Monsoon,1,8
2025-08-12,Insulin Glargine 100IU,4,Monsoon,1,8
2025-08-12,Salbutamol Inhaler,3,Monsoon,1,8
2025-08-12,Phenytoin 100mg,4,Monsoon,1,8
2025-08-12,ORS (Oral Rehydration),30,Monsoon,1,8
2025-08-12,Cough Syrup 100ml,5,Monsoon,1,8
2025-08-12,Pantoprazole 40mg,11,Monsoon,1,8
2025-08-12,Metformin 500mg,14,Monsoon,1,8
2025-08-12,Amlodipine 5mg,22,Monsoon,1,8
2025-08-12,Azithromycin 500mg,7,Monsoon,1,8
2025-08-12,Ibuprofen 400mg,13,Monsoon,1,8
2025-08-12,Zinc Tablets 20mg,24,Monsoon,1,8
2025-08-12,Multivitamin Complex,11,Monsoon,1,8
2025-08-12,Folic Acid 5mg,13,Monsoon,1,8
2025-08-12,Atorvastatin 10mg,11,Monsoon,1,8
2025-08-12,Levocetirizine 5mg,7,Monsoon,1,8
2025-08-12,Ranitidine 150mg,18,Monsoon,1,8
2025-08-12,Diclofenac Gel 30g,9,Monsoon,1,8
2025-08-12,ORS (Orange Flavor),11,Monsoon,1,8
2025-08-12,Dolo 650mg,42,Monsoon,1,8
2025-08-12,Erythromycin 250mg,11,Monsoon,1,8
2025-08-12,Montelukast 10mg,8,Monsoon,1,8
2025-08-12,Carbamazepine 200mg,4,Monsoon,1,8
2025-08-13,Paracetamol 650mg,52,Monsoon,2,8
2025-08-13,Cetirizine 10mg,19,Monsoon,2,8
2025-08-13,Amoxicillin 500mg,27,Monsoon,2,8
2025-08-13,Insulin Glargine 100IU,4,Monsoon,2,8
2025-08-13,Salbutamol Inhaler,7,Monsoon,2,8
2025-08-13,Phenytoin 100mg,4,Monsoon,2,8
2025-08-13,ORS (Oral Rehydration),22,Monsoon,2,8
2025-08-13,Cough Syrup 100ml,8,Monsoon,2,8
2025-08-13,Pantoprazole 40mg,14,Monsoon,2,8
2025-08-13,Metformin 500mg,18,Monsoon,2,8
2025-08-13,Amlodipine 5mg,8,Monsoon,2,8
2025-08-13,Azithromycin 500mg,6,Monsoon,2,8
2025-08-13,Ibuprofen 400mg,16,Monsoon,2,8
2025-08-13,Zinc Tablets 20mg,20,Monsoon,2,8
2025-08-13,Multivitamin Complex,7,Monsoon,2,8
2025-08-13,Folic Acid 5mg,8,Monsoon,2,8
2025-08-13,Atorvastatin 10mg,12,Monsoon,2,8
2025-08-13,Levocetirizine 5mg,12,Monsoon,2,8
2025-08-13,Ranitidine 150mg,13,Monsoon,2,8
2025-08-13,Diclofenac Gel 30g,7,Monsoon,2,8
2025-08-13,ORS (Orange Flavor),17,Monsoon,2,8
